Dt(hr),Pwf(psi),Pi(psi),DP(psi),Dp',Qo(bbl/d),Bo(bbl/STB),viscosity oil(cp),porosity,Ct(psi^-1),Co(bbl/psi),h(ft),rw(ft),re(ft),S,k(md),Cs(RB/psi),Doi
0.14,2449.65,4000,1550.35,524.24,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.15,2417.08,4000,1582.92,513.53,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.15,2417.08,4000,1582.92,513.53,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.15,2417.08,4000,1582.92,503.05,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.16,2417.08,4000,1582.92,503.05,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.16,2417.08,4000,1582.92,482.71,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.16,2417.08,4000,1582.92,482.71,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.17,2417.08,4000,1582.92,482.71,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.17,2383.86,4000,1616.14,482.71,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.17,2383.86,4000,1616.14,472.86,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.18,2383.86,4000,1616.14,472.86,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.18,2349.9,4000,1650.1,463.2,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.18,2349.9,4000,1650.1,463.2,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.19,2349.9,4000,1650.1,463.2,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.19,2315.27,4000,1684.73,453.74,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.2,2315.27,4000,1684.73,453.74,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.2,2315.27,4000,1684.73,453.74,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.2,2279.88,4000,1720.12,444.48,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.21,2243.78,4000,1756.22,444.48,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.21,2243.78,4000,1756.22,435.4,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.22,2243.78,4000,1756.22,435.4,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.22,2243.78,4000,1756.22,426.51,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.23,2243.78,4000,1756.22,426.51,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.23,2206.88,4000,1793.12,426.51,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.24,2206.88,4000,1793.12,417.8,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.24,2206.88,4000,1793.12,417.8,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.25,2206.88,4000,1793.12,409.27,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.25,2169.2,4000,1830.8,409.27,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.26,2169.2,4000,1830.8,400.91,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.26,2169.2,4000,1830.8,392.73,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.27,2169.2,4000,1830.8,392.73,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.27,2169.2,4000,1830.8,392.73,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.28,2130.78,4000,1869.22,384.71,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.28,2130.78,4000,1869.22,384.71,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.29,2130.78,4000,1869.22,376.84,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.3,2130.78,4000,1869.22,376.84,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.3,2130.78,4000,1869.22,376.84,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.31,2130.78,4000,1869.22,376.84,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.32,2130.78,4000,1869.22,369.15,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.32,2130.78,4000,1869.22,369.15,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.33,2130.78,4000,1869.22,361.61,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.34,2130.78,4000,1869.22,361.61,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.34,2130.78,4000,1869.22,354.23,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.36,2010.52,4000,1989.48,354.23,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.37,2051.46,4000,1948.54,354.23,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.38,2051.46,4000,1948.54,346.99,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.39,2051.46,4000,1948.54,346.99,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.4,2051.46,4000,1948.54,339.91,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.4,2051.46,4000,1948.54,339.91,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.41,2051.46,4000,1948.54,339.91,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.42,2051.46,4000,1948.54,332.97,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.43,2051.46,4000,1948.54,332.97,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.44,2051.46,4000,1948.54,332.97,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.45,2051.46,4000,1948.54,332.97,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.46,2010.52,4000,1989.48,326.17,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.48,1968.77,4000,2031.23,326.17,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.49,2010.52,4000,1989.48,326.17,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.51,1926.09,4000,2073.91,326.17,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.52,1882.57,4000,2117.43,326.17,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.53,1926.09,4000,2073.91,326.17,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.56,1882.57,4000,2117.43,326.17,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.59,1838.08,4000,2161.92,332.97,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.61,1838.08,4000,2161.92,332.97,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.64,1792.71,4000,2207.29,332.97,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.67,1746.33,4000,2253.67,332.97,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.7,1746.33,4000,2253.67,332.97,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.72,1699.04,4000,2300.96,326.17,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.73,1699.04,4000,2300.96,312.98,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.75,1699.04,4000,2300.96,312.98,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.76,1746.33,4000,2253.67,312.98,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.78,1746.33,4000,2253.67,312.98,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.79,1746.33,4000,2253.67,312.98,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.81,1746.33,4000,2253.67,312.98,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.83,1699.04,4000,2300.96,312.98,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
0.85,1746.33,4000,2253.67,312.98,3000,1.2,1.5,0.1,0.000005,0.025,0.6,0.29,880,1,2000,0.01,
